Source,Title,Description,City,Venue,Address,Latitude,Longitude,Start DateTime,End DateTime,Category,Min Price,Max Price,Popularity,Ticket URL,Last Updated,Age Group,Accessibility,Event Format
TufaanTicket,Gaming Event 47dbd1e2,A thrilling gaming experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-04-07 14:00:00,2025-04-07 16:00:00,Gaming,32,211,0.9097669593239367,https://tufanticket.com/event/47dbd1e2,2025-03-22T03:04:56.816575,21+,Hearing Assistance Available,Online
TufaanTicket,Theater Event e58aa4f6,A thrilling theater experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-04-05 20:00:00,2025-04-06 00:00:00,Theater,26,149,0.5195312290335559,https://tufanticket.com/event/e58aa4f6,2025-03-22T03:04:56.816624,18+,Wheelchair Accessible,In-Person
TufaanTicket,Food & Drink Event 53d0cae6,A thrilling food & drink experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-05-26 17:00:00,2025-05-26 18:00:00,Food & Drink,76,152,0.20849336794551432,https://tufanticket.com/event/53d0cae6,2025-03-22T03:04:56.816729,All Ages,Not Specified,Online
TufaanTicket,Workshop Event 1e715618,A thrilling workshop experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-05-07 10:00:00,2025-05-07 12:00:00,Workshop,53,93,0.1384774524661596,https://tufanticket.com/event/1e715618,2025-03-22T03:04:56.816794,18+,Not Specified,Hybrid
TufaanTicket,Comedy Event d9f4a254,A thrilling comedy experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-02-11 20:00:00,2025-02-11 22:00:00,Comedy,47,238,0.3848563615115711,https://tufanticket.com/event/d9f4a254,2025-03-22T03:04:56.816820,18+,Not Specified,Online
TufaanTicket,Gaming Event e29b8795,A thrilling gaming experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-03-06 12:00:00,2025-03-06 14:00:00,Gaming,17,199,0.5638524782275668,https://tufanticket.com/event/e29b8795,2025-03-22T03:04:56.816867,21+,Not Specified,In-Person
TufaanTicket,Gaming Event 407b7b9b,A thrilling gaming experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-03-12 13:00:00,2025-03-12 16:00:00,Gaming,72,158,0.822399106516361,https://tufanticket.com/event/407b7b9b,2025-03-22T03:04:56.816905,All Ages,Not Specified,Hybrid
TufaanTicket,Technology Event 4ffccc61,A thrilling technology experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-10-25 17:00:00,2025-10-25 20:00:00,Technology,82,109,0.3877948754850288,https://tufanticket.com/event/4ffccc61,2025-03-22T03:04:56.816922,21+,Wheelchair Accessible,Online
TufaanTicket,Gaming Event 532c1ae1,A thrilling gaming experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-07-12 18:00:00,2025-07-12 23:00:00,Gaming,56,83,0.18516555318260774,https://tufanticket.com/event/532c1ae1,2025-03-22T03:04:56.816942,18+,Not Specified,Online
TufaanTicket,Food & Drink Event 6170ef30,A thrilling food & drink experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-09-17 17:00:00,2025-09-17 20:00:00,Food & Drink,14,39,0.37748577592793287,https://tufanticket.com/event/6170ef30,2025-03-22T03:04:56.816969,18+,Hearing Assistance Available,In-Person
TufaanTicket,Sports Event 2e9c8bce,A thrilling sports experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-05-03 22:00:00,2025-05-04 00:00:00,Sports,96,145,0.20756587374282232,https://tufanticket.com/event/2e9c8bce,2025-03-22T03:04:56.816986,21+,Hearing Assistance Available,In-Person
TufaanTicket,Technology Event 455f8d7d,A thrilling technology experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-01-03 19:00:00,2025-01-03 20:00:00,Technology,52,177,0.8714673461980551,https://tufanticket.com/event/455f8d7d,2025-03-22T03:04:56.817015,All Ages,Wheelchair Accessible,Hybrid
TufaanTicket,Gaming Event 254a73ca,A thrilling gaming experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-06-25 20:00:00,2025-06-26 01:00:00,Gaming,84,264,0.40543567925751456,https://tufanticket.com/event/254a73ca,2025-03-22T03:04:56.817034,All Ages,Wheelchair Accessible,Online
TufaanTicket,Festival Event 0109c93f,A thrilling festival experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-02-20 22:00:00,2025-02-21 02:00:00,Festival,60,235,0.1528201023809198,https://tufanticket.com/event/0109c93f,2025-03-22T03:04:56.817057,18+,Hearing Assistance Available,Hybrid
TufaanTicket,Theater Event d4f52a7e,A thrilling theater experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-10-13 11:00:00,2025-10-13 12:00:00,Theater,81,196,0.7899250407444248,https://tufanticket.com/event/d4f52a7e,2025-03-22T03:04:56.817076,18+,Hearing Assistance Available,Hybrid
TufaanTicket,Concert Event fb48e71a,A thrilling concert experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-03-13 22:00:00,2025-03-14 03:00:00,Concert,79,271,0.47402187734880874,https://tufanticket.com/event/fb48e71a,2025-03-22T03:04:56.817098,All Ages,Hearing Assistance Available,Hybrid
TufaanTicket,Festival Event 0672ba65,A thrilling festival experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-05-21 17:00:00,2025-05-21 20:00:00,Festival,59,133,0.6626271431484813,https://tufanticket.com/event/0672ba65,2025-03-22T03:04:56.817196,All Ages,Not Specified,In-Person
TufaanTicket,Networking Event 301dcd33,A thrilling networking experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-08-16 16:00:00,2025-08-16 20:00:00,Networking,48,221,0.27877937144708886,https://tufanticket.com/event/301dcd33,2025-03-22T03:04:56.817265,18+,Wheelchair Accessible,In-Person
TufaanTicket,Networking Event cfddee65,A thrilling networking experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-06-11 20:00:00,2025-06-12 00:00:00,Networking,37,185,0.8096959299411906,https://tufanticket.com/event/cfddee65,2025-03-22T03:04:56.817297,18+,Not Specified,Hybrid
TufaanTicket,Sports Event 3b3954af,A thrilling sports experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-02-02 13:00:00,2025-02-02 14:00:00,Sports,92,118,0.862595297148947,https://tufanticket.com/event/3b3954af,2025-03-22T03:04:56.817362,All Ages,Not Specified,In-Person
TufaanTicket,Sports Event 59b65360,A thrilling sports experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-02-10 14:00:00,2025-02-10 19:00:00,Sports,88,278,0.08540986038475096,https://tufanticket.com/event/59b65360,2025-03-22T03:04:56.817390,18+,Hearing Assistance Available,Online
TufaanTicket,Gaming Event 51688b28,A thrilling gaming experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-12-23 19:00:00,2025-12-23 23:00:00,Gaming,78,200,0.05931874866422859,https://tufanticket.com/event/51688b28,2025-03-22T03:04:56.817426,21+,Wheelchair Accessible,Hybrid
TufaanTicket,Concert Event 14ad2ce4,A thrilling concert experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-12-13 22:00:00,2025-12-14 00:00:00,Concert,42,132,0.28884082060339233,https://tufanticket.com/event/14ad2ce4,2025-03-22T03:04:56.817446,18+,Wheelchair Accessible,Online
TufaanTicket,Comedy Event f44f0afa,A thrilling comedy experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-07-21 15:00:00,2025-07-21 20:00:00,Comedy,13,96,0.45615203664036164,https://tufanticket.com/event/f44f0afa,2025-03-22T03:04:56.817487,18+,Hearing Assistance Available,Online
TufaanTicket,Gaming Event 9f74c8db,A thrilling gaming experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-04-10 10:00:00,2025-04-10 13:00:00,Gaming,65,252,0.2046713347917859,https://tufanticket.com/event/9f74c8db,2025-03-22T03:04:56.817539,18+,Hearing Assistance Available,Online
TufaanTicket,Workshop Event 56425754,A thrilling workshop experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-11-17 22:00:00,2025-11-17 23:00:00,Workshop,51,248,0.7608677305417163,https://tufanticket.com/event/56425754,2025-03-22T03:04:56.817559,21+,Wheelchair Accessible,Online
TufaanTicket,Comedy Event 15812f8c,A thrilling comedy experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-09-01 21:00:00,2025-09-02 02:00:00,Comedy,49,248,0.20012519067116874,https://tufanticket.com/event/15812f8c,2025-03-22T03:04:56.817595,All Ages,Wheelchair Accessible,In-Person
TufaanTicket,Workshop Event 01304197,A thrilling workshop experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-08-21 16:00:00,2025-08-21 17:00:00,Workshop,35,90,0.31988860191549673,https://tufanticket.com/event/01304197,2025-03-22T03:04:56.817630,All Ages,Not Specified,In-Person
TufaanTicket,Sports Event b3c05d71,A thrilling sports experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-04-27 17:00:00,2025-04-27 21:00:00,Sports,69,214,0.20908622473823957,https://tufanticket.com/event/b3c05d71,2025-03-22T03:04:56.817648,All Ages,Not Specified,Online
TufaanTicket,Comedy Event 8c2ca6f8,A thrilling comedy experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-11-27 21:00:00,2025-11-27 22:00:00,Comedy,36,208,0.5202588287740011,https://tufanticket.com/event/8c2ca6f8,2025-03-22T03:04:56.817664,21+,Hearing Assistance Available,Hybrid
TufaanTicket,Gaming Event 4f9af73c,A thrilling gaming experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-01-06 16:00:00,2025-01-06 20:00:00,Gaming,14,125,0.5833901968771954,https://tufanticket.com/event/4f9af73c,2025-03-22T03:04:56.817695,18+,Hearing Assistance Available,In-Person
TufaanTicket,Concert Event 57d7cbe6,A thrilling concert experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-03-02 14:00:00,2025-03-02 18:00:00,Concert,14,101,0.14186335358073687,https://tufanticket.com/event/57d7cbe6,2025-03-22T03:04:56.817712,18+,Not Specified,Hybrid
TufaanTicket,Networking Event 411042b1,A thrilling networking experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-10-09 12:00:00,2025-10-09 16:00:00,Networking,41,147,0.013782292885206049,https://tufanticket.com/event/411042b1,2025-03-22T03:04:56.817733,21+,Hearing Assistance Available,In-Person
TufaanTicket,Sports Event f0766e3a,A thrilling sports experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-11-02 11:00:00,2025-11-02 15:00:00,Sports,83,282,0.8185894199156114,https://tufanticket.com/event/f0766e3a,2025-03-22T03:04:56.817775,21+,Hearing Assistance Available,In-Person
TufaanTicket,Sports Event bd1f0899,A thrilling sports experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-04-07 13:00:00,2025-04-07 14:00:00,Sports,45,169,0.01896303342910821,https://tufanticket.com/event/bd1f0899,2025-03-22T03:04:56.817813,All Ages,Wheelchair Accessible,Online
TufaanTicket,Theater Event dc2b8c8a,A thrilling theater experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-04-12 17:00:00,2025-04-12 21:00:00,Theater,42,70,0.304153277800156,https://tufanticket.com/event/dc2b8c8a,2025-03-22T03:04:56.817830,18+,Not Specified,Hybrid
TufaanTicket,Comedy Event 3467bf16,A thrilling comedy experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-03-09 13:00:00,2025-03-09 16:00:00,Comedy,84,242,0.23508687409960705,https://tufanticket.com/event/3467bf16,2025-03-22T03:04:56.817875,All Ages,Not Specified,Hybrid
TufaanTicket,Concert Event 3f8c5e79,A thrilling concert experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-02-22 22:00:00,2025-02-22 23:00:00,Concert,45,110,0.20249054094240737,https://tufanticket.com/event/3f8c5e79,2025-03-22T03:04:56.817905,21+,Not Specified,In-Person
TufaanTicket,Networking Event b926b989,A thrilling networking experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-02-27 12:00:00,2025-02-27 16:00:00,Networking,40,142,0.8374055234514969,https://tufanticket.com/event/b926b989,2025-03-22T03:04:56.817922,All Ages,Hearing Assistance Available,Hybrid
TufaanTicket,Theater Event a516a58f,A thrilling theater experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-06-10 17:00:00,2025-06-10 20:00:00,Theater,11,175,0.11369157355104376,https://tufanticket.com/event/a516a58f,2025-03-22T03:04:56.817939,All Ages,Wheelchair Accessible,Hybrid
TufaanTicket,Food & Drink Event 80ddca25,A thrilling food & drink experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-09-06 12:00:00,2025-09-06 14:00:00,Food & Drink,54,202,0.29753364820664574,https://tufanticket.com/event/80ddca25,2025-03-22T03:04:56.817956,18+,Not Specified,Hybrid
TufaanTicket,Technology Event 09691c56,A thrilling technology experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-09-05 15:00:00,2025-09-05 18:00:00,Technology,15,46,0.24585911404370953,https://tufanticket.com/event/09691c56,2025-03-22T03:04:56.818004,18+,Not Specified,Hybrid
TufaanTicket,Comedy Event 145134a9,A thrilling comedy experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-10-20 10:00:00,2025-10-20 15:00:00,Comedy,67,111,0.24840623841266174,https://tufanticket.com/event/145134a9,2025-03-22T03:04:56.818022,18+,Hearing Assistance Available,Online
TufaanTicket,Theater Event 4d915db3,A thrilling theater experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-11-15 14:00:00,2025-11-15 17:00:00,Theater,29,68,0.7256733501579958,https://tufanticket.com/event/4d915db3,2025-03-22T03:04:56.818038,21+,Wheelchair Accessible,In-Person
TufaanTicket,Food & Drink Event 4dbf6846,A thrilling food & drink experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-04-16 11:00:00,2025-04-16 12:00:00,Food & Drink,70,158,0.9895957709410147,https://tufanticket.com/event/4dbf6846,2025-03-22T03:04:56.818059,18+,Wheelchair Accessible,In-Person
TufaanTicket,Theater Event cc311548,A thrilling theater experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-02-02 21:00:00,2025-02-02 22:00:00,Theater,73,272,0.9855435035052071,https://tufanticket.com/event/cc311548,2025-03-22T03:04:56.818090,21+,Hearing Assistance Available,In-Person
TufaanTicket,Theater Event 57ca184f,A thrilling theater experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-11-22 17:00:00,2025-11-22 20:00:00,Theater,17,75,0.20787692467048613,https://tufanticket.com/event/57ca184f,2025-03-22T03:04:56.818110,All Ages,Not Specified,Online
TufaanTicket,Festival Event 4c0a951f,A thrilling festival experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-06-27 21:00:00,2025-06-27 22:00:00,Festival,54,191,0.4307300675844604,https://tufanticket.com/event/4c0a951f,2025-03-22T03:04:56.818138,21+,Wheelchair Accessible,In-Person
TufaanTicket,Networking Event 463320dd,A thrilling networking experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-06-24 13:00:00,2025-06-24 15:00:00,Networking,33,197,0.7556969062674327,https://tufanticket.com/event/463320dd,2025-03-22T03:04:56.818156,18+,Hearing Assistance Available,In-Person
TufaanTicket,Comedy Event c3b94917,A thrilling comedy experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-02-03 22:00:00,2025-02-03 23:00:00,Comedy,90,112,0.3560855467592735,https://tufanticket.com/event/c3b94917,2025-03-22T03:04:56.818196,All Ages,Not Specified,Hybrid
TufaanTicket,Sports Event b610cb94,A thrilling sports experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-04-12 20:00:00,2025-04-12 23:00:00,Sports,23,167,0.9629979414707917,https://tufanticket.com/event/b610cb94,2025-03-22T03:04:56.818227,21+,Hearing Assistance Available,Hybrid
TufaanTicket,Sports Event 12dffe5e,A thrilling sports experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-07-17 14:00:00,2025-07-17 15:00:00,Sports,75,225,0.5849312766098644,https://tufanticket.com/event/12dffe5e,2025-03-22T03:04:56.818243,18+,Hearing Assistance Available,In-Person
TufaanTicket,Sports Event f718a225,A thrilling sports experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-01-02 21:00:00,2025-01-02 22:00:00,Sports,63,240,0.367537731176239,https://tufanticket.com/event/f718a225,2025-03-22T03:04:56.818263,All Ages,Wheelchair Accessible,Hybrid
TufaanTicket,Comedy Event f622f376,A thrilling comedy experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-09-06 13:00:00,2025-09-06 17:00:00,Comedy,32,127,0.20743893011566295,https://tufanticket.com/event/f622f376,2025-03-22T03:04:56.818308,21+,Hearing Assistance Available,In-Person
TufaanTicket,Concert Event 0682acc2,A thrilling concert experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-04-26 22:00:00,2025-04-27 01:00:00,Concert,32,77,0.9434156319093053,https://tufanticket.com/event/0682acc2,2025-03-22T03:04:56.818342,All Ages,Wheelchair Accessible,Hybrid
TufaanTicket,Comedy Event 61153f48,A thrilling comedy experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-11-04 20:00:00,2025-11-05 01:00:00,Comedy,84,166,0.6443911486603534,https://tufanticket.com/event/61153f48,2025-03-22T03:04:56.818360,21+,Wheelchair Accessible,Online
TufaanTicket,Workshop Event 6674ae62,A thrilling workshop experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-04-25 18:00:00,2025-04-25 22:00:00,Workshop,14,151,0.10409872043158674,https://tufanticket.com/event/6674ae62,2025-03-22T03:04:56.818378,18+,Hearing Assistance Available,Online
TufaanTicket,Festival Event c73bc1d8,A thrilling festival experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-10-26 22:00:00,2025-10-26 23:00:00,Festival,27,148,0.4719871959192825,https://tufanticket.com/event/c73bc1d8,2025-03-22T03:04:56.818396,All Ages,Hearing Assistance Available,In-Person
TufaanTicket,Workshop Event 3edb2457,A thrilling workshop experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-04-08 17:00:00,2025-04-08 19:00:00,Workshop,48,163,0.7872240286449541,https://tufanticket.com/event/3edb2457,2025-03-22T03:04:56.818414,18+,Wheelchair Accessible,Hybrid
TufaanTicket,Comedy Event e80ee950,A thrilling comedy experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-08-24 13:00:00,2025-08-24 15:00:00,Comedy,54,193,0.6635588837519703,https://tufanticket.com/event/e80ee950,2025-03-22T03:04:56.818440,All Ages,Wheelchair Accessible,In-Person
TufaanTicket,Concert Event 8e9c5a99,A thrilling concert experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-07-09 19:00:00,2025-07-09 23:00:00,Concert,40,170,0.7971614297933874,https://tufanticket.com/event/8e9c5a99,2025-03-22T03:04:56.818459,18+,Wheelchair Accessible,Hybrid
TufaanTicket,Workshop Event cda50d6b,A thrilling workshop experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-04-17 18:00:00,2025-04-17 21:00:00,Workshop,95,144,0.8837665623147347,https://tufanticket.com/event/cda50d6b,2025-03-22T03:04:56.818488,21+,Hearing Assistance Available,In-Person
TufaanTicket,Concert Event e01394f4,A thrilling concert experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-04-17 21:00:00,2025-04-18 01:00:00,Concert,71,123,0.4658754892245437,https://tufanticket.com/event/e01394f4,2025-03-22T03:04:56.818513,All Ages,Hearing Assistance Available,Online
TufaanTicket,Gaming Event 7bfa8be9,A thrilling gaming experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-05-05 17:00:00,2025-05-05 19:00:00,Gaming,77,104,0.15165747727367673,https://tufanticket.com/event/7bfa8be9,2025-03-22T03:04:56.818532,All Ages,Hearing Assistance Available,Online
TufaanTicket,Gaming Event dd0be949,A thrilling gaming experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-08-19 19:00:00,2025-08-19 21:00:00,Gaming,67,141,0.6312263186044119,https://tufanticket.com/event/dd0be949,2025-03-22T03:04:56.818555,21+,Wheelchair Accessible,In-Person
TufaanTicket,Gaming Event 69bc1e18,A thrilling gaming experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-01-27 13:00:00,2025-01-27 14:00:00,Gaming,55,183,0.05622584675119868,https://tufanticket.com/event/69bc1e18,2025-03-22T03:04:56.818579,All Ages,Hearing Assistance Available,Online
TufaanTicket,Festival Event 8b111a2d,A thrilling festival experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-06-06 16:00:00,2025-06-06 20:00:00,Festival,82,242,0.7245289761150262,https://tufanticket.com/event/8b111a2d,2025-03-22T03:04:56.818612,All Ages,Wheelchair Accessible,Hybrid
TufaanTicket,Networking Event 7b08a5a9,A thrilling networking experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-12-26 22:00:00,2025-12-27 00:00:00,Networking,58,143,0.541434283933035,https://tufanticket.com/event/7b08a5a9,2025-03-22T03:04:56.818644,21+,Not Specified,In-Person
TufaanTicket,Comedy Event 9bd4e69f,A thrilling comedy experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-09-24 21:00:00,2025-09-25 00:00:00,Comedy,99,245,0.18720919113598466,https://tufanticket.com/event/9bd4e69f,2025-03-22T03:04:56.818663,All Ages,Wheelchair Accessible,Hybrid
TufaanTicket,Networking Event 45f14a68,A thrilling networking experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-05-10 18:00:00,2025-05-10 21:00:00,Networking,70,205,0.481854402576431,https://tufanticket.com/event/45f14a68,2025-03-22T03:04:56.818694,21+,Hearing Assistance Available,In-Person
TufaanTicket,Technology Event e795fb44,A thrilling technology experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-12-21 17:00:00,2025-12-21 18:00:00,Technology,37,158,0.7802345649930793,https://tufanticket.com/event/e795fb44,2025-03-22T03:04:56.818710,18+,Hearing Assistance Available,In-Person
TufaanTicket,Theater Event 2c9351b1,A thrilling theater experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-10-04 13:00:00,2025-10-04 16:00:00,Theater,90,191,0.6935657650639604,https://tufanticket.com/event/2c9351b1,2025-03-22T03:04:56.818726,All Ages,Wheelchair Accessible,Hybrid
TufaanTicket,Gaming Event 98129c45,A thrilling gaming experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-03-10 17:00:00,2025-03-10 21:00:00,Gaming,33,75,0.8385329809090089,https://tufanticket.com/event/98129c45,2025-03-22T03:04:56.818743,21+,Wheelchair Accessible,In-Person
TufaanTicket,Theater Event 3a876cfe,A thrilling theater experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-05-20 19:00:00,2025-05-20 21:00:00,Theater,83,123,0.06538674415572399,https://tufanticket.com/event/3a876cfe,2025-03-22T03:04:56.818765,All Ages,Hearing Assistance Available,In-Person
